time,Solar8000/PLETH_SPO2,Solar8000/FIO2,BIS/EEG2_WAV,Primus/SET_RR_IPPV,Primus/FEO2,Primus/MAC,BIS/BIS,Solar8000/NIBP_DBP,Primus/SET_TV_L,Solar8000/VENT_MAWP,Primus/PEEP_MBAR,Primus/SET_FRESH_FLOW,Solar8000/VENT_RR,Primus/SET_AGE,Solar8000/VENT_PPLAT,Primus/PPLAT_MBAR,Primus/FLOW_O2,Primus/PAMB_MBAR,Primus/MV,Solar8000/RR_CO2,Primus/FEN2O,Solar8000/INCO2,Solar8000/VENT_PIP,Orchestra/PPF20_VOL,Primus/TV,Solar8000/VENT_SET_FIO2,Orchestra/PPF20_RATE,BIS/EMG,BIS/EEG1_WAV,Orchestra/PPF20_CP,Primus/ETCO2,Primus/INCO2,Primus/CO2,Primus/FIN2O,Solar8000/VENT_SET_TV,SNUADC/ECG_II,Primus/AWP,SNUADC/ECG_V5,Orchestra/PPF20_CE,Primus/SET_INSP_TM,Solar8000/ETCO2,Primus/SET_INTER_PEEP,Primus/SET_PIP,Solar8000/VENT_MV,Solar8000/VENT_TV,BIS/SEF,Solar8000/VENT_INSP_TM,Solar8000/FEO2,Primus/MAWP_MBAR,Orchestra/RFTN20_CP,BIS/SQI,Primus/EXP_SEVO,SNUADC/PLETH,BIS/TOTPOW,Primus/VENT_LEAK,Solar8000/VENT_SET_PCP,Orchestra/PPF20_CT,Orchestra/RFTN20_RATE,Primus/INSP_SEVO,Solar8000/NIBP_SBP,Solar8000/PLETH_HR,Primus/PIP_MBAR,Primus/RR_CO2,Primus/FIO2,Primus/FLOW_AIR,Solar8000/NIBP_MBP,Solar8000/HR,Primus/FLOW_N2O,Orchestra/RFTN20_CE,Orchestra/RFTN20_CT,Orchestra/RFTN20_VOL,Primus/SET_INSP_PAUSE,BIS/SR,Primus/COMPLIANCE
14656,100,,,,,,83.4,62,,7,,8000,16,64,28,,,,,,,,34,,,,,53.53,,,,,,,,NaN,,NaN,,,,,,7.8,90,20.89,,,,,68.6,,NaN,63.26,,,,,,98,94,,,,,73,93,,,,,,0,
14657,,,,,,,83.4,,,,,,,,,,,,,,,,,,,,,53.46,,,,,,,,NaN,,NaN,,,,,,,,20.89,,,,,68.6,,NaN,63.26,,,,,,,,,,,,,,,,,,,0,
14658,100,,,,,,83.4,62,,7,,,16,,28,,,,,,,,34,,,,,54.1,,,,,,,,NaN,,NaN,,,,,,7.8,90,20.89,,,,,68.6,,NaN,63.26,,,,,,98,94,,,,,73,93,,,,,,0,
14659,,,,,,,83.4,,,,,,,,,,,,,,,,,,,,,55.07,,,,,,,,NaN,,NaN,,,,,,,,20.89,,,,,67.3,,NaN,63.26,,,,,,,,,,,,,,,,,,,0,
14660,100,,,,,,84.8,62,,5,,,14,,28,,,,,,,,34,,,,,55.91,,,,,,,,NaN,,NaN,,,,,,5.9,296,21.02,,,,,67.9,,NaN,63.43,,,,,,98,94,,,,,73,94,,,,,,0,
14661,,,,,,,85.5,,,,,,,,,,,,,,,,,,,,,56.52,,,,,,,,NaN,,NaN,,,,,,,,21.22,,,,,69.2,,NaN,63.61,,,,,,,,,,,,,,,,,,,0,
14662,100,,,,86,0,86.1,62,,5,,,14,,28,,8000,1003,4.3,,0,,34,,81,,,57.32,,,49,1,,0,,NaN,,NaN,,,,,,5.9,296,21.38,,,2,,69.9,0,NaN,63.89,8,,,,0,98,93,,15,94,0,73,94,0,,,,,0,27
14663,,,,,,,85.5,,,,,8000,,64,,,,,,,,,,,,,,57.33,,,,,,,,NaN,,NaN,,,,,,,,21.41,,,,,69.9,,NaN,64.41,,,,,,,,,,,,,,,,,,,0,
14664,100,,,,,,85,62,,5,,,14,,28,,,,,,,,34,,,,,57.38,,,,,,,,NaN,,NaN,,,,,,5.9,296,21.23,,,,,69.9,,NaN,64.87,,,,,,98,93,,,,,73,94,,,,,,0,
14665,,,,,,,84.2,,,,,,,,,,,,,,,,,,,,,57.49,,,,,,,,NaN,,NaN,,,,,,,,21.27,,,,,69.9,,NaN,65.31,,,,,,,,,,,,,,,,,,,0,
14666,100,,,,,,84.2,62,,2,,,12,,,,,,,,,,,,,,,58.11,,,,,,,,NaN,,NaN,,,,,,4.3,81,21.43,,,,,69.9,,NaN,65.52,,,,,,98,92,,,,,73,94,,,,,,0,
14667,,,,,,,83.9,,,,,,,,,,,,,,,,,,,,,58.27,,,,,,,,NaN,,NaN,,,,,,,,21.35,,,,,69.9,,NaN,65.85,,,,,,,,,,,,,,,,,,,0,
14668,100,,,,,,84.1,62,,2,,,12,,,,,,,,,,,,,,,58.22,,,,,,,,NaN,,NaN,,,,,,4.3,81,21.55,,,,,69.9,,NaN,65.84,,,,,,98,92,,,,,73,93,,,,,,0,
14669,,,,,87,0,82.6,,,,,,,,,,8000,1003,3.8,,0,,,,675,,,58.48,,,43,0,,0,,NaN,,NaN,,,,,,,,21.72,,,1,,69.9,0,NaN,66,8,,,,0,,,,18,94,0,,,0,,,,,0,27
14670,98,,,,,,85.8,62,,2,,8000,12,64,,,,,,,,,,,,,,58.43,,,,,,,,NaN,,NaN,,,,,,4.3,81,21.96,,,,,69.9,,NaN,66.09,,,,,,98,92,,,,,73,93,,,,,,0,
14671,,,,,,,86.7,,,,,,,,,,,,,,,,,,,,,58.06,,,,,,,,NaN,,NaN,,,,,,,,22.32,,,,,69.9,,NaN,66.07,,,,,,,,,,,,,,,,,,,0,
14672,100,,,,,,86.9,62,,2,,,12,,,,,,,,,,,,,,,58.03,,,,,,,,NaN,,NaN,,,,,,4.3,81,22.35,,,,,69.9,,NaN,66.26,,,,,,98,93,,,,,73,93,,,,,,0,
14673,,,,,,,87.1,,,,,,,,,,,,,,,,,,,,,59.89,,,,,,,,NaN,,NaN,,,,,,,,22.35,,,,,68.6,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14674,100,,,,,,87.3,62,,1,,,11,,,,,,,,,,,,,,,54.66,,,,,,,,NaN,,NaN,,,,,,3.8,675,22.35,,,,,67.9,,NaN,66.26,,,,,,98,95,,,,,73,94,,,,,,0,
14675,,,,,,,87.3,,,,,,,,,,,,,,,,,,,,,49.61,,,,,,,,NaN,,NaN,,,,,,,,22.35,,,,,67.9,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14676,98,,,,87,0,87.3,62,,1,,,11,,,,8000,1003,5,,0,,,,172,,,44.77,,,41,5,,0,,NaN,,NaN,,,,,,3.8,675,22.35,,,1,,67.9,0,NaN,66.26,8,,,,0,98,94,,21,91,0,73,95,0,,,,,0,27
14677,,,,,,,86.9,,,,,8000,,64,,,,,,,,,,,,,,39.54,,,,,,,,NaN,,NaN,,,,,,,,22.35,,,,,67.9,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14678,99,,,,,,86.2,62,,1,,,11,,,,,,,,,,,,,,,32.28,,,,,,,,NaN,,NaN,,,,,,3.8,675,22.35,,,,,67.9,,NaN,66.26,,,,,,98,91,,,,,73,95,,,,,,0,
14679,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,32.61,,,,,,,,NaN,,NaN,,,,,,,,22.35,,,,,67.9,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14680,100,,,,,,85.4,62,,1,,,13,,,,,,,,,,,,,,,32.59,,,,,,,,NaN,,NaN,,,,,,5,172,22.35,,,,,67.9,,NaN,66.26,,,,,,98,92,,,,,73,95,,,,,,0,
14681,,,,,,,84.5,,,,,,,,,,,,,,,,,,,,,40.02,,,,,,,,NaN,,NaN,,,,,,,,22.35,,,,,67.9,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14682,100,,,,,,84.6,62,,1,,,13,,,,,,,,,,,,,,,44.32,,,,,,,,NaN,,NaN,,,,,,5,172,22.35,,,,,67.3,,NaN,66.26,,,,,,98,94,,,,,73,96,,,,,,0,
14683,,,,,88,0,84.6,,,,,,,,,,8000,1003,6.6,,0,,,,172,,,48.62,,,41,4,,0,,NaN,,NaN,,,,,,,,22.35,,,0,,66,0,NaN,66.26,8,,,,0,,,,22,93,0,,,0,,,,,0,27
14684,100,,,,,,85.5,62,,1,,8000,13,64,,,,,,,,,,,,,,51.62,,,,,,,,NaN,,NaN,,,,,,5,172,22.35,,,,,64.7,,NaN,66.26,,,,,,98,97,,,,,73,96,,,,,,0,
14685,,,,,,,86.5,,,,,,,,,,,,,,,,,,,,,55.2,,,,,,,,NaN,,NaN,,,,,,,,22.35,,,,,63.5,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14686,100,,,,,,87.2,62,,1,,,13,,,,,,,,,,,,,,,51.18,,,,,,,,NaN,,NaN,,,,,,5,172,22.35,,,,,62.2,,NaN,66.26,,,,,,98,98,,,,,73,97,,,,,,0,
14687,,,,,,,86.3,,,,,,,,,,,,,,,,,,,,,50.78,,,,,,,,NaN,,NaN,,,,,,,,22.33,,,,,61.5,,NaN,66.34,,,,,,,,,,,,,,,,,,,0,
14688,100,,,,,,86.7,62,,0,,,16,,,,,,,,,,,,,,,50.55,,,,,,,,NaN,,NaN,,,,,,6.6,172,22.53,,,,,61.5,,NaN,66.22,,,,,,98,98,,,,,73,97,,,,,,0,
14689,,,,,,,87.1,,,,,,,,,,,,,,,,,,,,,50.97,,,,,,,,NaN,,NaN,,,,,,,,22.78,,,,,61.5,,NaN,66.16,,,,,,,,,,,,,,,,,,,0,
14690,100,,,,88,0,87.9,62,,0,,,16,,,,8000,1003,6.8,,0,,,,172,,,51.62,,,41,4,,0,,NaN,,NaN,,,,,,6.6,172,22.91,,,0,,60.3,0,NaN,66.21,8,,,,0,98,98,,21,93,0,73,97,0,,,,,0,27
14691,,,,,,,88.9,,,,,8000,,64,,,,,,,,,,,,,,51.82,,,,,,,,NaN,,NaN,,,,,,,,23.12,,,,,59,,NaN,66.22,,,,,,,,,,,,,,,,,,,0,
14692,100,,,,,,87.6,62,,0,,,16,,,,,,,,,,,,,,,51.82,,,,,,,,NaN,,NaN,,,,,,6.6,172,23.04,,,,,58.3,,NaN,66.26,,,,,,98,98,,,,,73,97,,,,,,0,
14693,,,,,,,87.6,,,,,,,,,,,,,,,,,,,,,51.98,,,,,,,,NaN,,NaN,,,,,,,,22.87,,,,,58.3,,NaN,66.36,,,,,,,,,,,,,,,,,,,0,
14694,100,,,,,,86.9,62,,0,,,17,,,,,,,,,,,,,,,51.91,,,,,,,,NaN,,NaN,,,,,,6.8,172,23.07,,,,,57.7,,NaN,66.36,,,,,,98,97,,,,,73,98,,,,,,0,
14695,,,,,,,87.6,,,,,,,,,,,,,,,,,,,,,51.72,,,,,,,,NaN,,NaN,,,,,,,,22.97,,,,,56.4,,NaN,66.46,,,,,,,,,,,,,,,,,,,0,
14696,100,,,,,,86.4,62,,0,,,17,,,,,,,,,,,,,,,51.86,,,,,,,,NaN,,NaN,,,,,,6.8,172,22.85,,,,,55.8,,NaN,66.53,,,,,,98,98,,,,,73,97,,,,,,0,
14697,,,,,88,0,85.5,,,,,,,,,,8000,1003,5.1,,0,,,,172,,,51.93,,,41,4,,0,,NaN,,NaN,,,,,,,,22.98,,,0,,56.4,0,NaN,66.47,8,,,,0,,,,16,93,0,,,0,,,,,0,27
14698,100,,,,,,85.8,62,,0,,8000,17,64,,,,,,,,,,,,,,52.75,,,,,,,,NaN,,NaN,,,,,,6.8,172,22.94,,,,,57.7,,NaN,66.43,,,,,,98,97,,,,,73,98,,,,,,0,
14699,,,,,,,86.9,,,,,,,,,,,,,,,,,,,,,53.66,,,,,,,,NaN,,NaN,,,,,,,,22.78,,,,,58.3,,NaN,66.54,,,,,,,,,,,,,,,,,,,0,
14700,100,,,,,,85.4,62,,0,,,17,,,,,,,,,,,,,,,54.29,,,,,,,,NaN,,NaN,,,,,,6.8,172,22.76,,,,,58.3,,NaN,66.54,,,,,,98,98,,,,,73,98,,,,,,0,
14701,,,,,,,85.4,,,,,,,,,,,,,,,,,,,,,54.62,,,,,,,,NaN,,NaN,,,,,,,,22.85,,,,,59,,NaN,66.48,,,,,,,,,,,,,,,,,,,0,
14702,100,,,,,,85.7,62,,0,,,14,,,,,,,,,,,,,,,55.47,,,,,,,,NaN,,NaN,,,,,,5.1,172,23.07,,,,,60.3,,NaN,66.35,,,,,,98,97,,,,,73,98,,,,,,0,
14703,,,,,,,85.9,,,,,,,,,,,,,,,,,,,,,55.08,,,,,,,,NaN,,NaN,,,,,,,,23.25,,,,,60.9,,NaN,66.27,,,,,,,,,,,,,,,,,,,0,
14704,100,,,,88,0,86.1,62,,0,,,14,,,,8000,1003,3,,0,,,,175,,,54.83,,,41,4,,0,,NaN,,NaN,,,,,,5.1,172,23.14,,,0,,59.6,0,NaN,66.39,8,,,,0,98,92,,10,93,0,73,98,0,,,,,0,27
14705,,,,,,,86.8,,,,,8000,,64,,,,,,,,,,,,,,54.65,,,,,,,,NaN,,NaN,,,,,,,,23.15,,,,,58.3,,NaN,66.51,,,,,,,,,,,,,,,,,,,0,
14706,100,,,,,,86,62,,0,,,14,,,,,,,,,,,,,,,54.8,,,,,,,,NaN,,NaN,,,,,,5.1,172,23.17,,,,,59,,NaN,66.47,,,,,,98,92,,,,,73,98,,,,,,0,
14707,,,,,,,84.5,,,,,,,,,,,,,,,,,,,,,54.55,,,,,,,,NaN,,NaN,,,,,,,,23.32,,,,,60.3,,NaN,66.43,,,,,,,,,,,,,,,,,,,0,
14708,100,,,,,,84.2,62,,0,,,8,,,,,,,,,,,,,,,54.79,,,,,,,,NaN,,NaN,,,,,,3,175,23.28,,,,,60.3,,NaN,66.5,,,,,,98,92,,,,,73,98,,,,,,0,
14709,,,,,,,83.9,,,,,,,,,,,,,,,,,,,,,54.65,,,,,,,,NaN,,NaN,,,,,,,,23.41,,,,,60.9,,NaN,66.45,,,,,,,,,,,,,,,,,,,0,
14710,100,,,,,,83.5,62,,0,,,8,,,,,,,,,,,,,,,54.24,,,,,,,,NaN,,NaN,,,,,,3,175,23.73,,,,,62.2,,NaN,66.37,,,,,,98,95,,,,,73,97,,,,,,0,
14711,,,,,80,0,83.6,,,,,,,,,,8000,1003,1.8,,0,,,,452,,,53.98,,,12,0,,0,,NaN,,NaN,,,,,,,,23.69,,,1,,62.2,0,NaN,66.34,8,,,,0,,,4,6,94,0,,,0,,,,,0,27
14712,100,,,,,,83.6,62,,0,,8000,8,64,,,,,,,,,,,,,,53.52,,,,,,,,NaN,,NaN,,,,,,3,175,23.69,,,,,62.2,,NaN,66.34,,,,,,98,98,,,,,73,97,,,,,,0,
14713,,,,,,,84.1,,,,,,,,,,,,,,,,,,,,,53.26,,,,,,,,NaN,,NaN,,,,,,,,23.69,,,,,62.2,,NaN,66.34,,,,,,,,,,,,,,,,,,,0,
14714,100,,,,,,84.9,62,,0,,,8,,,,,,,,,,,,,,,53.27,,,,,,,,NaN,,NaN,,,,,,3,175,23.69,,,,,61.5,,NaN,66.34,,,,,,98,98,,,,,73,97,,,,,,0,
14715,,,,,,,84.8,,,,,,,,,,,,,,,,,,,,,53.43,,,,,,,,NaN,,NaN,,,,,,,,23.87,,,,,62.2,,NaN,66.26,,,,,,,,,,,,,,,,,,,0,
14716,100,,,,,,84.7,62,,1,,,5,,,,,,,,,,4,,,,,53.35,,,,,,,,NaN,,NaN,,,,,,1.8,452,23.87,,,,,63.5,,NaN,66.2,,,,,,98,98,,,,,73,98,,,,,,0,
14717,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,54.17,,,,,,,,NaN,,NaN,,,,,,,,23.87,,,,,63.5,,NaN,66.2,,,,,,,,,,,,,,,,,,,0,
14718,100,,,,54,0,86,62,,1,,,5,,,,8000,1003,1.7,,0,,4,,452,,,55.88,,,50,4,,0,,NaN,,NaN,,,,,,1.8,452,23.87,,,1,,63.5,0,NaN,66.2,8,,,,0,98,98,4,6,88,0,73,98,0,,,,,0,27
14719,,,,,,,85.3,,,,,8000,,64,,,,,,,,,,,,,,56.63,,,,,,,,NaN,,NaN,,,,,,,,23.93,,,,,64.7,,NaN,66.11,,,,,,,,,,,,,,,,,,,0,
14720,100,,,,,,86.2,62,,1,,,5,,,,,,,,,,4,,,,,57.04,,,,,,,,NaN,,NaN,,,,,,1.8,452,23.93,,,,,63.5,,NaN,66.11,,,,,,98,99,,,,,73,98,,,,,,0,
14721,,,,,,,86.9,,,,,,,,,,,,,,,,,,,,,57.58,,,,,,,,NaN,,NaN,,,,,,,,23.93,,,,,62.2,,NaN,66.11,,,,,,,,,,,,,,,,,,,0,
14722,100,,,,,,87.6,62,,1,,,6,,,,,,,,,,4,,,,,57.1,,,,,,,,NaN,,NaN,,,,,,1.7,452,24.14,,,,,60.9,,NaN,65.96,,,,,,98,99,,,,,73,99,,,,,,0,
14723,,,,,,,89,,,,,,,,,,,,,,,,,,,,,55.71,,,,,,,,NaN,,NaN,,,,,,,,24.28,,,,,59.6,,NaN,65.73,,,,,,,,,,,,,,,,,,,0,
14724,100,,,,,,91.1,62,,1,,,6,,,,,,,,,,4,,,,,55.21,,,,,,,,NaN,,NaN,,,,,,1.7,452,24.72,,,,,59,,NaN,65.43,,,,,,98,99,,,,,73,98,,,,,,0,
14725,,,,,54,0,93.3,,,,,,,,,,8000,1003,1.9,,0,,,,452,,,54.87,,,50,4,,0,,NaN,,NaN,,,,,,,,25.04,,,1,,59,0,NaN,64.97,8,,,,0,,,4,5,88,0,,,0,,,,,0,27
14726,100,,,,,,95.3,62,,1,,8000,6,64,,,,,,,,,4,,,,,54.68,,,,,,,,NaN,,NaN,,,,,,1.7,452,25.44,,,,,59,,NaN,64.63,,,,,,98,99,,,,,73,98,,,,,,0,
14727,,,,,,,96.8,,,,,,,,,,,,,,,,,,,,,55.27,,,,,,,,NaN,,NaN,,,,,,,,25.96,,,,,59,,NaN,64.18,,,,,,,,,,,,,,,,,,,0,
14728,100,,,,,,97.2,62,,1,,,6,,,,,,,,,,4,,,,,55.83,,,,,,,,NaN,,NaN,,,,,,1.7,452,26,,,,,59,,NaN,63.94,,,,,,98,99,,,,,73,98,,,,,,0,
14729,,,,,,,97.5,,,,,,,,,,,,,,,,,,,,,55.79,,,,,,,,NaN,,NaN,,,,,,,,26.19,,,,,59,,NaN,63.53,,,,,,,,,,,,,,,,,,,0,
14730,100,,,,,,97.3,62,,1,,,7,,,,,,,,,,4,,,,,56.08,,,,,,,,NaN,,NaN,,,,,,1.9,452,26.53,,,,,59,,NaN,62.75,,,,,,98,98,,,,,73,98,,,,,,0,
14731,,,,,,,97,,,,,,,,,,,,,,,,,,,,,56.7,,,,,,,,NaN,,NaN,,,,,,,,26.61,,,,,59,,NaN,62.55,,,,,,,,,,,,,,,,,,,0,
14732,100,,,,66,0,96.1,62,,1,,,7,,,,8000,1003,1.7,,0,,4,,121,,,60.93,,,22,0,,0,,NaN,,NaN,,,,,,1.9,452,26.71,,,0,,59,0,NaN,62.13,8,,,,0,98,98,4,5,96,0,73,98,0,,,,,0,27
14733,,,,,,,96.8,,,,,8000,,64,,,,,,,,,,,,,,64.82,,,,,,,,NaN,,NaN,,,,,,,,26.82,,,,,60.3,,NaN,62.03,,,,,,,,,,,,,,,,,,,0,
14734,100,,,,,,96.8,62,,1,,,7,,,,,,,,,,4,,,,,68.45,,,,,,,,NaN,,NaN,,,,,,1.9,452,26.82,,,,,60.3,,NaN,62.03,,,,,,98,98,,,,,73,98,,,,,,0,
14735,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14736,100,,,,,,0,62,,0,,,6,,,,,,,,,,4,,,,,,,,,,,,,NaN,,NaN,,,,,,1.7,121,,,,,,0,,NaN,,,,,,,98,98,,,,,73,98,,,,,,,
14737,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14738,100,,,,,,0,62,,0,,,6,,,,,,,,,,4,,,,,,,,,,,,,NaN,,NaN,,,,,,1.7,121,,,,,,0,,NaN,,,,,,,98,98,,,,,73,98,,,,,,,
14739,,,,,66,0,0,,,,,,,,,,8000,1003,1.4,,0,,,,121,,,,,,22,0,,0,,NaN,,NaN,,,,,,,,,,,0,,0,0,NaN,,8,,,,0,,,,5,96,0,,,0,,,,,,27
14740,100,,,,,,0,62,,0,,,6,64,,,,,,,,,4,,,,,,,,,,,,,NaN,,NaN,,,,,,1.7,121,,,,,,0,,NaN,,,,,,,98,97,,,,,73,97,,,,,,,
14741,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14742,100,,,,,,0,62,,0,,,6,,,,,,,,,,4,,,,,,,,,,,,,NaN,,NaN,,,,,,1.7,121,,,,,,0,,NaN,,,,,,,98,97,,,,,73,98,,,,,,,
14743,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14744,100,,,,,,0,62,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,1.4,121,,,,,,0,,NaN,,,,,,,98,97,,,,,73,95,,,,,,,
14745,,,,,,,0,,,,,,,,,,0,1003,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,0,NaN,,8,,,,0,,,,,,0,,,0,,,,,,
14746,100,,,,,,0,62,,0,,,5,64,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,1.4,121,,,,,,0,,NaN,,,,,,,98,97,,,,,73,,,,,,,,
14747,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14748,100,,,,,,0,62,,0,,,5,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,1.4,121,,,,,,0,,NaN,,,,,,,98,96,,,,,73,,,,,,,,
14749,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14750,100,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,93,,,,,73,,,,,,,,
14751,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14752,99,,,,,,0,62,,,,,,,,,0,1003,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,0,NaN,,8,,,,0,98,92,,,,0,73,,0,,,,,,
14753,,,,,,,0,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14754,99,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,92,,,,,73,,,,,,,,
14755,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14756,99,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,92,,,,,73,,,,,,,,
14757,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14758,99,,,,,,0,62,,,,,,,,,0,1003,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,0,NaN,,8,,,,0,98,92,,,,0,73,,0,,,,,,
14759,,,,,,,0,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14760,99,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,92,,,,,73,,,,,,,,
14761,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14762,98,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,93,,,,,73,,,,,,,,
14763,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14764,98,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,93,,,,,73,,,,,,,,
14765,,,,,,,0,,,,,,,,,,0,1003,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,0,NaN,,8,,,,0,,,,,,0,,,0,,,,,,
14766,,,,,,,0,62,,,,,,64,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,,,,,,73,,,,,,,,
14767,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14768,,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,,,,,,73,,,,,,,,
14769,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14770,,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,,,,,,73,,,,,,,,
14771,,,,,,,0,,,,,,,,,,0,1003,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,0,NaN,,8,,,,0,,,,,,0,,,0,,,,,,
14772,90,,,,,,0,62,,,,,,64,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,88,,,,,73,,,,,,,,
14773,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14774,90,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,88,,,,,73,,,,,,,,
14775,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14776,90,,,,,,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,98,88,,,,,73,,,,,,,,
14777,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
14778,90,,,,,,0,62,,,,,,64,,,0,1003,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,0,NaN,,8,,,,0,98,88,,,,0,73,,0,,,,,,
14779,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,NaN,,,,,,,,,,,,,0,,NaN,,,,,,,,,,,,,,,,,,,,,
